nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT04634916,Post-market Surveillance Study of the BD® WavelinQ™ EndoAVF System,RECRUITING,2021-03-26,2027-09,NA,280,INTERVENTIONAL,C. R. Bard,INDUSTRY,True
NCT03438565,SURE 18 Registry -Asahi Chikai Black 18 in LVO Stroke,COMPLETED,2018-03-18,2020-02-01,,100,OBSERVATIONAL,Icahn School of Medicine at Mount Sinai,OTHER,True
NCT03650712,EnVision CF Multicenter Study of Glucose Tolerance in Cystic Fibrosis,COMPLETED,2019-07-01,2023-08-31,NA,317,INTERVENTIONAL,Katie Larson Ode,OTHER,True
NCT03222739,Ultrasound for Scoliosis Diagnostic Evaluation,UNKNOWN,2018-03-14,2023-12-06,NA,30,INTERVENTIONAL,Children's National Research Institute,OTHER,True
NCT04092881,Efficacy of Short Pulsed 1064 nm Nd-YAG Laser Versus 10600 nm Fractional CO2 Laser in Treatment of Striae Alba,UNKNOWN,2019-02-01,2021-12-31,NA,31,INTERVENTIONAL,Cairo University,OTHER,True
NCT07020000,"The Objective of the Protocol is to Generate Real World Evidence (RWE) Supporting the Safety, Performance, and Health Economics of Using the Regulatory Approved and Commercially Available EARP Interbody System Used During Lumbar Interbody Fusion (LIF) Procedures With the EARP Nerve Cuff Electrode",NOT_YET_RECRUITING,2025-08-30,2027-09-30,,120,OBSERVATIONAL,"Retropsoas Technologies, LLC",INDUSTRY,True
NCT06220214,Neoadjuvant Therapy and Contrast-enhanced Mammography for Early Stage Breast Cancer,RECRUITING,2024-03-06,2026-08-31,EARLY_PHASE1,30,INTERVENTIONAL,Alison Stopeck,OTHER,True
NCT06410313,First In Human Study to Assess Safety and Efficacy of the ChampioNIR™ Drug Eluting Peripheral Stent in the Treatment of Patients With Superficial Femoral Artery Disease and/or Proximal Popliteal Artery Disease,RECRUITING,2024-08-15,2030-02-28,NA,30,INTERVENTIONAL,Medinol Ltd.,INDUSTRY,True
NCT04005235,FOT Assessment of Hemi-diaphragm Dysfunction After Upper Extremity Nerve Blocks,TERMINATED,2019-07-31,2020-03-12,,19,OBSERVATIONAL,Nova Scotia Health Authority,OTHER,True
NCT03477110,"Temozolomide, Radiation Therapy, and Tumor Treating Fields Therapy in Treating Participants With Glioblastoma",COMPLETED,2018-05-04,2024-01-26,EARLY_PHASE1,30,INTERVENTIONAL,Sidney Kimmel Comprehensive Cancer Center at Thomas Jefferson University,OTHER,True
NCT03381989,Bioprosthetic or Native Aortic Scallop Intentional Laceration to Prevent Iatrogenic Coronary Artery Obstruction (BASILICA) Prospective Investigation,COMPLETED,2018-02-14,2019-08-22,NA,31,INTERVENTIONAL,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,True
NCT05824676,DePuy Synthes Variable Angle LCP Patella Plating System Study,NOT_YET_RECRUITING,2023-05,2027-12,NA,36,INTERVENTIONAL,Hartford Hospital,OTHER,True
NCT00004732,Carotid Revascularization Endarterectomy Versus Stenting Trial,COMPLETED,2000-12,2016-12,NA,2502,INTERVENTIONAL,"Rutgers, The State University of New Jersey",OTHER,True
NCT03300206,A Post-Market Clinical Trial to Evaluate the Performance and Operation of the Brevera Breast Biopsy System,COMPLETED,2017-09-13,2019-03-19,,525,OBSERVATIONAL,"Hologic, Inc.",INDUSTRY,True
NCT07042815,Long-term Follow-up for Epidural Stimulation in SCI,ENROLLING_BY_INVITATION,2025-01-13,2028-08,NA,91,INTERVENTIONAL,Kessler Foundation,OTHER,True
NCT07414745,MDT-0123 Japan Study,NOT_YET_RECRUITING,2026-02-28,2028-03-31,NA,140,INTERVENTIONAL,Medtronic Spinal and Biologics,INDUSTRY,True
NCT04911257,Interbody Systems: Post Market Clinical Follow-up Study,TERMINATED,2021-12-07,2025-03-21,,28,OBSERVATIONAL,"K2M, Inc.",INDUSTRY,True
NCT04523350,Instylla HES Hypervascular Tumor Pivotal Study,COMPLETED,2021-01-04,2024-11-19,NA,150,INTERVENTIONAL,"Instylla, Inc.",INDUSTRY,True
NCT03986203,Evaluation of the Spry Belt for Improving Bone Quality,UNKNOWN,2019-08-13,2022-05-31,NA,140,INTERVENTIONAL,"Theranova, L.L.C.",INDUSTRY,True
NCT04631718,MRI QSM Imaging for Iron Overload,COMPLETED,2022-01-18,2024-04-29,,63,OBSERVATIONAL,"University of Wisconsin, Madison",OTHER,True
NCT06453785,Comparing pOrtable MRI and TRUS-Fusion Prostate Biopsy to Assess aCcuracy of Prostate Cancer Detection,NOT_YET_RECRUITING,2025-03,2027-07,NA,85,INTERVENTIONAL,Imperial College London,OTHER,True
NCT01463423,Individualized Lung Tumor Stereotactic Ablative Radiotherapy (iSABR),COMPLETED,2011-10-21,2022-02-07,NA,256,INTERVENTIONAL,Stanford University,OTHER,True
NCT05811364,The GORE VBX FORWARD Clinical Study: A Comparison of the GORE® VIABAHN® VBX Balloon Expandable Endoprosthesis to Bare Metal Stenting for Patients With Complex Iliac Occlusive Disease,RECRUITING,2023-10-17,2032-01-31,NA,244,INTERVENTIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT03008603,"Evaluation of the Safety, Effectiveness & Usability of the XACT Robotic System for Image Guided Percutaneous Procedures",COMPLETED,2018-09-04,2021-02-16,NA,60,INTERVENTIONAL,Xact Robotics Ltd.,INDUSTRY,True
NCT06710795,AFFIX: Post-market Study of MaxTack™ Motorized Fixation Device in Subjects Undergoing Ventral Hernia Repair,RECRUITING,2024-11-26,2027-02-15,NA,110,INTERVENTIONAL,Medtronic - MITG,INDUSTRY,True
NCT04171037,Optiflow THRIVE for Delivery of Oxygen to Patients During Total Intravenous Anesthesia While Undergoing Radiology Procedures,COMPLETED,2019-10-04,2024-06-21,NA,108,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT03232151,C-arm Cone Beam CT Perfusion Guided Cerebrovascular Interventions,COMPLETED,2017-07-01,2020-03-26,NA,60,INTERVENTIONAL,"University of Wisconsin, Madison",OTHER,True
NCT04622696,HydroMARK Post-market Clinical Follow-up Study,COMPLETED,2021-02-16,2023-08-07,,730,OBSERVATIONAL,"Devicor Medical Products, Inc.",INDUSTRY,True
NCT03797144,Fenestrated Screw Study,TERMINATED,2019-04-18,2020-07-15,NA,27,INTERVENTIONAL,Medtronic Spinal and Biologics,INDUSTRY,True
NCT03427333,Rook Epicardial Access Device Study,COMPLETED,2018-01-18,2019-02-25,NA,13,INTERVENTIONAL,Talon Surgical,INDUSTRY,True
NCT04105062,"LS301 Uptake in Tumors of Patients Undergoing Liver, Pancreas, or Gastric Surgery",WITHDRAWN,2021-12-31,2023-12-31,"PHASE1, PHASE2",0,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT05299762,A Post Market Surveillance on INFUSE Bone Graft,RECRUITING,2022-08-10,2025-08-31,,600,OBSERVATIONAL,Medtronic Spinal and Biologics,INDUSTRY,True
NCT03959982,"HHHFA in COPD Patients, With Chronic Bronchitis",COMPLETED,2021-02-24,2022-12-05,NA,11,INTERVENTIONAL,Spyridon Fortis,OTHER,True
NCT06810427,"A Novel, Low-Cost, Handheld 3D Imaging System for Improved Screening for Cervical Neoplasia in Resource-Limited Settings",ACTIVE_NOT_RECRUITING,2025-01-16,2026-07-31,NA,18,INTERVENTIONAL,Carilion Clinic,OTHER,True
NCT03531840,Olaparib in People With Malignant Mesothelioma,COMPLETED,2018-07-11,2020-10-21,PHASE2,23,INTERVENTIONAL,National Cancer Institute (NCI),NIH,True
NCT01595217,MRCP Diagnoses EHCC Better When Combined DWI,COMPLETED,2012-03,2013-05,NA,99,INTERVENTIONAL,"China Medical University, China",OTHER,True
NCT04814693,Conventional Endoscopic Techniques Versus EndoRotor® System for Necrosectomy of Walled of Necrosis,ENROLLING_BY_INVITATION,2022-09-02,2027-02-01,NA,60,INTERVENTIONAL,Erasmus Medical Center,OTHER,True
NCT07118202,TheraBionic P1 Device in Subjects With Advanced Hepatocellular Carcinoma,RECRUITING,2025-10-20,2027-08-31,NA,198,INTERVENTIONAL,Barbara Ann Karmanos Cancer Institute,OTHER,True
NCT07110922,Angiography and Electrogram Guided Bachmann Bundle Pacing,RECRUITING,2025-08-15,2027-12-26,NA,50,INTERVENTIONAL,Pugazhendhi Vijayaraman,OTHER,True
NCT02512874,Does Pulmonary Rehabilitation Improve Frailty?,COMPLETED,2015-07-21,2018-10-16,NA,65,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT04241250,Neuromodulation Techniques After SCI,COMPLETED,2020-06-01,2024-12-31,PHASE2,4,INTERVENTIONAL,VA Office of Research and Development,FED,True
NCT04721262,Ferumoxytol Enhanced Hyperfine Low Field Strength MRI,COMPLETED,2020-11-09,2022-08-29,,2,OBSERVATIONAL,University of Pennsylvania,OTHER,True
NCT06636136,Transtibial Osseointegration,RECRUITING,2025-05-20,2030-04-30,NA,30,INTERVENTIONAL,Walter Reed National Military Medical Center,FED,True
NCT02628873,Can SIS Using Air Bubbles Replace HSG for Fallopian Tubal Patency After Essure Placement,TERMINATED,2015-12,2018-10,NA,21,INTERVENTIONAL,Wright State University,OTHER,True
NCT04039529,"Novel Guidance Device for Image Fusion and Needle Guidance in Lung, Liver or Kidney Biopsy",WITHDRAWN,2019-12-31,2020-12-31,NA,0,INTERVENTIONAL,Clear Guide Medical,INDUSTRY,True
NCT06846801,Balloon Dilation Under Portable X-ray System in the Treatment of Pharyngo-oesphageal Strictures,ACTIVE_NOT_RECRUITING,2024-11-01,2025-05-30,NA,20,INTERVENTIONAL,Mohammed Elrabie Ahmed,OTHER,True
NCT06321575,The Golazo® Peripheral Atherectomy System for a Safe and Effective Atherectomy (GREAT Trial),RECRUITING,2024-06-20,2026-11,NA,159,INTERVENTIONAL,Avantec Vascular,INDUSTRY,True
NCT04389281,"X-ray Psoralen Activated Cancer Therapy in Head and Neck, Breast, Sarcoma and Melanoma",RECRUITING,2021-12-08,2029-03,PHASE1,52,INTERVENTIONAL,"Immunolight, LLC",INDUSTRY,True
NCT01766102,Intra-operative Digital vs. Standard Mammography,COMPLETED,2013-01,2014-12,PHASE4,72,INTERVENTIONAL,Massachusetts General Hospital,OTHER,True
NCT04485949,A Phase 2b Clinical Study With a Combination Immunotherapy in Newly Diagnosed Patients With Glioblastoma,ACTIVE_NOT_RECRUITING,2023-03-20,2027-07,PHASE2,93,INTERVENTIONAL,Imvax,INDUSTRY,True
NCT06565559,EMUs: Enhanced Monitoring Using Sensors After Surgery,RECRUITING,2024-02-28,2027-07-31,,1332,OBSERVATIONAL,University of Edinburgh,OTHER,True
NCT04092192,Forceps vs. Snare IVC Filter Removal,RECRUITING,2018-12-26,2028-01-30,NA,100,INTERVENTIONAL,University of Chicago,OTHER,True
NCT06780436,3D Transcranial Ultrasound Brain Imaging (3D-TRUBI) Instrument for Point-of-Care Diagnosis of Intracranial Hemorrhages,ACTIVE_NOT_RECRUITING,2024-12-04,2026-09,,20,OBSERVATIONAL,The Geneva Foundation,OTHER,True
NCT05504499,REFINE Study: A Study In a Novel Interspinous Fusion Device In Subjects With Low Back Pain,RECRUITING,2021-03-19,2028-01-01,NA,100,INTERVENTIONAL,Pacific Research Institute,NETWORK,True
NCT04404257,Reduce Radiation Exposure in Fluoroscopic Interventions Evaluation,COMPLETED,2020-11-05,2021-12-03,NA,170,INTERVENTIONAL,Corewell Health East,OTHER,True
NCT03562299,OrthoPure™ XT Pilot Clinical Study,WITHDRAWN,2018-07,2020-12,NA,0,INTERVENTIONAL,TRX Orthopedics,INDUSTRY,True
NCT04761055,"Study of iBreast, a Handheld Device to Detect Breast Abnormalities During Screening Visits for Breast Cancer",COMPLETED,2021-01-29,2025-08-19,NA,309,INTERVENTIONAL,Memorial Sloan Kettering Cancer Center,OTHER,True
NCT07219797,Study of Monochromatic X-ray Mammography System,NOT_YET_RECRUITING,2026-06,2027-04,NA,52,INTERVENTIONAL,"Imagine Scientific, Inc.",INDUSTRY,True
NCT05303467,A Feasibility Study to Evaluate the Safety of the TheraSphere Glioblastoma (GBM) Device in Patients With Recurrent GBM,RECRUITING,2022-07-30,2027-01-31,PHASE1,36,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT04429009,A Randomized Control Trial of ZEPHYRx Gamified Incentive Spirometry Compared to Traditional Spirometry,UNKNOWN,2021-09-01,2023-09-30,NA,100,INTERVENTIONAL,My Music Machines Inc.,INDUSTRY,True
NCT03431467,Impella CP With VA ECMO for Cardiogenic Shock,TERMINATED,2018-03-19,2023-09-01,NA,17,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT06540807,SafeHeal Anastomosis Feasibility Evaluation (SAFE)-2023 Study,ACTIVE_NOT_RECRUITING,2024-07-31,2025-12-31,NA,15,INTERVENTIONAL,SafeHeal Inc,INDUSTRY,True
NCT03929913,NHLBI DIR Transcatheter Mitral Cerclage Annuloplasty Early Feasibility Study,ACTIVE_NOT_RECRUITING,2019-05-07,2025-12-31,NA,19,INTERVENTIONAL,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,True
NCT05327062,Cardiac Resynchronization Therapy Delivery Guided Non-Invasive Electrical and Venous Anatomy Assessment,RECRUITING,2023-03-06,2025-09,NA,150,INTERVENTIONAL,XSpline S.p.A.,INDUSTRY,True
NCT04436068,Hyperfine Portable MRI in Hydrocephalus and Other Conditions Prompting Outpatient Brain Imaging,ACTIVE_NOT_RECRUITING,2019-06-28,2027-01-31,NA,100,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT07300631,SpaceOAR Post-Market Registry Study,RECRUITING,2025-12-31,2030-02,,320,OBSERVATIONAL,Sheffield Teaching Hospitals NHS Foundation Trust,OTHER,True
NCT06267248,Spine Registration Using 3D-Scanning,ENROLLING_BY_INVITATION,2026-11,2028-11,,10,OBSERVATIONAL,Advanced Scanners Inc.,INDUSTRY,True
NCT03226535,Ultrasound-CT Fusion System for Interventional Radiology Procedures,UNKNOWN,2017-06-22,2018-06-22,NA,20,INTERVENTIONAL,Clear Guide Medical,INDUSTRY,True
NCT02783274,Actis Total Hip System 2 Year Follow-up,COMPLETED,2016-07-01,2024-03-13,NA,266,INTERVENTIONAL,DePuy Orthopaedics,INDUSTRY,True
NCT04447482,ENB Vs. Conventional Bronchoscopy With Fluoroscopy for Safe and Effective Biopsy of Pulmonary Lesions,UNKNOWN,2020-07-10,2021-09-30,NA,212,INTERVENTIONAL,"Shanghai Youhe Medical Technology Co., Ltd.",INDUSTRY,True
NCT02079818,Visceral Artery Aneurysm Embolization by the Penumbra Ruby™ Coil System,WITHDRAWN,2017-06,2018-09,PHASE4,0,INTERVENTIONAL,Penumbra Inc.,INDUSTRY,True
NCT06671847,"Feasibility of At-Home Chair-Based Resistance Band Training to Improve Balance, Strength, and Bone Density in Older Adults",NOT_YET_RECRUITING,2025-01-01,2026-09-30,NA,40,INTERVENTIONAL,"The University of Texas Health Science Center, Houston",OTHER,True
NCT04955704,Performance Study for InferRead CT Pneumonia.AI,UNKNOWN,2021-09-01,2022-01-31,,423,OBSERVATIONAL,Infervision,INDUSTRY,True
NCT06944509,RADIQAL Study (Radiation Dose and Image Quality Trial),RECRUITING,2025-05-14,2026-12-31,NA,824,INTERVENTIONAL,Philips Clinical & Medical Affairs Global,INDUSTRY,True
NCT05868148,Shoulder iD™ Primary Reversed Glenoid Outcomes Clinical Study,ACTIVE_NOT_RECRUITING,2023-10-20,2035-12,,200,OBSERVATIONAL,Stryker Trauma and Extremities,INDUSTRY,True
NCT03438383,Bi-PAP vs Sham Bi-PAP on Pulmonary Function in Morbidly Obese Patients After Bariatric Surgery,COMPLETED,2011-05-23,2012-05-31,NA,48,INTERVENTIONAL,Evangelismos Hospital,OTHER,True
NCT03043222,Innovative Minimally Invasive Options in Treatment of Urinary Problems Related to Prostate Enlargement (BPH) in Men,WITHDRAWN,2018-03-01,2019-06-01,NA,0,INTERVENTIONAL,St. Louis University,OTHER,True
NCT04580160,Venous Stent for the Iliofemoral Vein Investigational Clinical Trial Using the DUO Venous Stent System,COMPLETED,2020-11-30,2025-04-15,NA,162,INTERVENTIONAL,"Vesper Medical, Inc.",INDUSTRY,True
NCT04393948,Lung Irradiation for COVID-19 Pneumonia,WITHDRAWN,2020-06-19,2021-09,NA,0,INTERVENTIONAL,Brigham and Women's Hospital,OTHER,True
NCT05701059,Comparison of Artificial Disc Implants in Cervical Disc Arthroplasty,RECRUITING,2023-05-01,2026-12-01,,20,OBSERVATIONAL,"University of California, Los Angeles",OTHER,True
NCT03226808,Vivacit-E Post-market Follow-up Study,ACTIVE_NOT_RECRUITING,2013-10-01,2028-06-30,NA,258,INTERVENTIONAL,Zimmer Biomet,INDUSTRY,True
NCT04653701,Safety and Efficacy of DEB-TACE Performed With a Novel Reflux-control Microcatheter in Patients With HCC,UNKNOWN,2020-11-14,2022-02-20,,30,OBSERVATIONAL,Juan José Ciampi Dopazo,OTHER,True
NCT07046832,Clinical Evaluation of an Augmented Reality Intraprocedural Needle Guidance Platform for Soft Tissue Biopsy,ENROLLING_BY_INVITATION,2025-06-27,2027-07,NA,104,INTERVENTIONAL,"MediView XR, Inc.",INDUSTRY,True
NCT05955534,Concomitant Bedside Percutaneous Tracheostomy and Ultrasound Gastrostomy,WITHDRAWN,2024-07,2026-12-01,NA,0,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT07274787,Safety And Effectiveness Of NaviFUS System With Bevacizumab In Recurrent Glioblastoma,NOT_YET_RECRUITING,2026-01-01,2029-06-01,NA,10,INTERVENTIONAL,University of Cincinnati,OTHER,True
NCT03690401,Body Composition Post Cancer Treatment,COMPLETED,2018-10-01,2023-11-15,,52,OBSERVATIONAL,Prisma Health-Upstate,OTHER,True
NCT07016698,Real-World Registry of the Rotarex(TM) Rotational Excisional Atherectomy System (XTRACT Registry),RECRUITING,2025-09-29,2029-05-31,NA,600,INTERVENTIONAL,C. R. Bard,INDUSTRY,True
NCT07131787,Optimizing Rehabilitation After Achilles Tendon Rupture Repair: The Role of Blood Flow Restriction Training in Tendon and Muscle Recovery,RECRUITING,2025-08-20,2028-11,NA,82,INTERVENTIONAL,"University Hospital, Ghent",OTHER,True
NCT02186561,Prospective Study on Embolization of Intracranial Aneurysms With Pipeline™ Embolization Device,COMPLETED,2014-07-24,2018-12-13,NA,197,INTERVENTIONAL,Medtronic Neurovascular Clinical Affairs,INDUSTRY,True
NCT07226011,Accelerated High-Dose tDCS for Depression,RECRUITING,2025-12-15,2026-06-01,NA,20,INTERVENTIONAL,Medical University of South Carolina,OTHER,True
NCT04798261,Study of the Long-Term Safety and Outcomes of Treating Pulmonary Embolism With the Indigo Aspiration System,RECRUITING,2021-06-25,2028-02,,1500,OBSERVATIONAL,Penumbra Inc.,INDUSTRY,True
NCT05513027,Augmented Whole-body Scanning Via Magnifying PET/CT (AWSM-PET/CT) Techniques Abilities to Improve Upon the Diagnostic Accuracy of the Standard-of-care (SOC) PET/CT for Malignant Lesion Detection,TERMINATED,2024-03-06,2026-03-17,NA,11,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT05541016,De-Escalated Adjuvant and Definitive Radiation Therapy Informed by DART 2.0 ctHPV-DNA,RECRUITING,2023-02-21,2029-08-01,PHASE2,455,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT06490874,Continuous Glucose Monitoring (CGM) Substudy of the DECIDE RCT,WITHDRAWN,2025-09,2030-12,,0,OBSERVATIONAL,Ohio State University,OTHER,True
NCT04730180,Comparison of Targeting Methods for Transcranial Magnetic Stimulation Treatment of Depression,NOT_YET_RECRUITING,2024-01-01,2026-12-31,NA,60,INTERVENTIONAL,Stanford University,OTHER,True
NCT04095481,Obalon Navigation/Touch System Post-Approval Study,UNKNOWN,2019-12-03,2023-05-30,,1600,OBSERVATIONAL,"Obalon Therapeutics, Inc.",INDUSTRY,True
NCT06999122,Diagnostic Performance Study of the EMVision Emu™ Brain Scanner in the Detection of Intracranial Hemorrhage in Suspected Stroke Patients,RECRUITING,2025-03-26,2026-11-28,,300,OBSERVATIONAL,EMVision Medical Devices Ltd,NETWORK,True
NCT06645873,Exploration of Continuous Glucose Monitoring on the Intensive Care Unit,COMPLETED,2024-12-17,2025-09-30,NA,100,INTERVENTIONAL,Kim Kamphorst,OTHER,True
NCT06940453,CONDUIT™ Anterior Lumbar Interbody Fusion (ALIF) Cage System in Lumbar Degenerative Disease,RECRUITING,2024-06-28,2027-12-31,,35,OBSERVATIONAL,University College Dublin,OTHER,True
NCT03177473,Study Using the CervicalStim Device Following Cervical Fusion,COMPLETED,2017-06-28,2021-08-03,,211,OBSERVATIONAL,Orthofix Inc.,INDUSTRY,True
NCT06732570,Effect of High Intensity Laser on Shoulder Impingement.,ACTIVE_NOT_RECRUITING,2024-02-18,2026-12-30,NA,40,INTERVENTIONAL,Cairo University,OTHER,True
NCT02046096,Cook IVC Filter Study,COMPLETED,2014-01,2019-08-09,NA,473,INTERVENTIONAL,Cook Research Incorporated,INDUSTRY,True
NCT05501574,"An Open Label Trial Evaluating the Safety, Tolerability, Efficacy and Pharmacokinetic Profile of Tacrolimus Inhalation Powder in Adult Lung Transplant Recipients",TERMINATED,2023-04-18,2024-12-23,PHASE2,14,INTERVENTIONAL,"TFF Pharmaceuticals, Inc.",INDUSTRY,True
NCT03517553,Effects of Exercise by Neuromuscular Stimulation in Dialysis Patients,TERMINATED,2013-07-29,2014-11-12,NA,15,INTERVENTIONAL,University of Iowa,OTHER,True
